ID RA DEC EP MAG EX FIL
KASC_5216870  19:54:59.50 40:22:06.7 2000 13.119 120 FILTER_SLOAN_I " "
KASC_5218014  19:55:59.50 40:18:53.1 2000 12.923 120 FILTER_SLOAN_I " "
KASC_5287065  19:40:37.00 40:24:30.9 2000 12.657 120 FILTER_SLOAN_I " "
KASC_5308778  19:58:18.60 40:27:30.5 2000 11.777 120 FILTER_SLOAN_I " "
KASC_5371516  19:37:27.70 40:35:19.9 2000  8.371 120 FILTER_SLOAN_I " "
KASC_5385245  19:50:10.80 40:33:19.7 2000 10.960 120 FILTER_SLOAN_I " "
KASC_5385778  19:50:40.30 40:34:49.0 2000 12.696 120 FILTER_SLOAN_I " "
KASC_5431016  19:02:21.40 40:36:18.8 2000 10.728 120 FILTER_SLOAN_I " "
KASC_5446068  19:24:18.10 40:38:58.8 2000  9.683 120 FILTER_SLOAN_I " "
KASC_5450445  19:29:48.50 40:37:53.6 2000  9.777 120 FILTER_SLOAN_I " "
KASC_5462460  19:42:38.10 40:37:13.5 2000 12.404 120 FILTER_SLOAN_I " "
KASC_5467126  19:46:42.70 40:38:56.5 2000 12.367 120 FILTER_SLOAN_I " "
KASC_5471548  19:50:43.70 40:40:44.7 2000 11.732 120 FILTER_SLOAN_I " "
KASC_5512589  18:54:55.90 40:46:31.2 2000  9.990 120 FILTER_SLOAN_I " "
KASC_5516982  19:03:39.60 40:42:17.8 2000  9.799 120 FILTER_SLOAN_I " "
KASC_5610200  19:15:00.70 40:49:13.7 2000 12.499 120 FILTER_SLOAN_I " "
KASC_5620305  19:27:38.10 40:53:02.0 2000  9.195 120 FILTER_SLOAN_I " "
KASC_5640750  19:48:48.40 40:53:32.8 2000 11.565 120 FILTER_SLOAN_I " "
KASC_5717541  19:41:16.10 40:58:29.8 2000 11.932 120 FILTER_SLOAN_I " "
KASC_5731954  19:53:32.00 40:55:48.8 2000 13.005 120 FILTER_SLOAN_I " "
KASC_5737282  19:57:44.60 40:58:58.8 2000 11.994 120 FILTER_SLOAN_I " "
KASC_5773345  19:01:45.10 41:04:50.1 2000  9.157 120 FILTER_SLOAN_I " "
KASC_5774694  19:04:16.40 41:00:11.4 2000  8.308 120 FILTER_SLOAN_I " "
KASC_5786154  19:21:01.40 41:01:04.9 2000 13.534 120 FILTER_SLOAN_I " "
KASC_5793628  19:30:40.90 41:04:06.4 2000 11.095 120 FILTER_SLOAN_I " "
KASC_5808398  19:46:05.40 41:02:07.9 2000 11.455 120 FILTER_SLOAN_I " "
KASC_5816671  19:53:14.90 41:02:30.9 2000 10.585 120 FILTER_SLOAN_I " "
KASC_5866737  19:14:47.00 41:11:41.2 2000 10.758 120 FILTER_SLOAN_I " "
KASC_5894271  19:46:47.00 41:10:31.2 2000 12.189 120 FILTER_SLOAN_I " "
KASC_5950854  19:15:08.10 41:17:55.5 2000 10.961 120 FILTER_SLOAN_I " "
KASC_5961015  19:28:15.20 41:14:54.1 2000 12.569 120 FILTER_SLOAN_I " "
KASC_5962180  19:29:44.70 41:17:12.2 2000  9.455 120 FILTER_SLOAN_I " "
KASC_5981666  19:49:31.00 41:14:17.7 2000  9.631 120 FILTER_SLOAN_I " "
KASC_5985252  19:52:41.30 41:14:04.7 2000 11.001 120 FILTER_SLOAN_I " "
KASC_5986270  19:53:31.30 41:17:47.0 2000 12.224 120 FILTER_SLOAN_I " "
KASC_6033938  19:16:05.90 41:18:06.1 2000 11.720 120 FILTER_SLOAN_I " "
KASC_6106120  19:01:06.70 41:24:30.1 2000 10.966 120 FILTER_SLOAN_I " "
KASC_6113813  19:14:36.30 41:24:13.9 2000 12.224 120 FILTER_SLOAN_I " "
KASC_6124426  19:28:24.40 41:27:43.9 2000 13.879 120 FILTER_SLOAN_I " "
KASC_6187665  19:01:38.10 41:30:26.9 2000 11.509 120 FILTER_SLOAN_I " "
KASC_6232914  19:55:45.80 41:32:09.6 2000 10.786 120 FILTER_SLOAN_I " "
KASC_6233558  19:56:15.00 41:31:45.3 2000 12.596 120 FILTER_SLOAN_I " "
KASC_6267800  19:00:12.50 41:40:48.5 2000 12.615 120 FILTER_SLOAN_I " "
KASC_6306896  19:50:21.00 41:37:44.3 2000  8.844 120 FILTER_SLOAN_I " "
KASC_6313425  19:56:19.40 41:41:40.4 2000 11.338 120 FILTER_SLOAN_I " "
KASC_6356581  19:17:24.60 41:46:27.6 2000 10.838 120 FILTER_SLOAN_I " "
KASC_6370489  19:35:22.00 41:46:36.0 2000  8.729 120 FILTER_SLOAN_I " "
KASC_6385953  19:50:57.30 41:46:27.0 2000 10.491 120 FILTER_SLOAN_I " "
KASC_6431673  19:11:32.70 41:53:43.3 2000 11.553 120 FILTER_SLOAN_I " "
KASC_6451664  19:38:16.90 41:53:45.8 2000 12.558 120 FILTER_SLOAN_I " "
KASC_6461675  19:48:14.20 41:50:35.6 2000 12.739 120 FILTER_SLOAN_I " "
KASC_6462755  19:49:13.70 41:50:47.3 2000 10.440 120 FILTER_SLOAN_I " "
